TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount
T00987,C7484,Other,52,Delhi,Furniture,2,2654,2023-07-25,UPI,5308
T00988,C5497,Other,18,Pune,Furniture,2,3819,2023-08-05,Cash,7638
T00989,C1132,Male,59,Pune,Fashion,2,1361,2023-01-28,UPI,2722
T00990,C1803,Male,64,Bengaluru,Furniture,1,4232,2023-06-05,UPI,4232
T00991,C9138,Female,57,Lucknow,Books,2,965,2023-08-06,Wallet,1930
T00992,C5689,Male,22,Lucknow,Fashion,5,1165,2023-05-13,UPI,5825
T00993,C4770,Female,66,Ahmedabad,Sports,5,1892,2023-11-21,Wallet,9460
T00994,C6772,Other,65,Lucknow,Fashion,2,3078,2023-03-01,UPI,6156
T00995,C4588,Male,55,Kolkata,Books,2,3258,2023-11-06,Wallet,6516
T00996,C4115,Other,20,Chennai,Groceries,5,3806,2023-08-19,UPI,19030
T00997,C5106,Male,62,Kolkata,Beauty,1,4306,2023-09-15,Wallet,4306
T00998,C3240,Male,22,Hyderabad,Beauty,4,1763,2023-07-10,UPI,7052
T00999,C2591,Male,40,Jaipur,Fashion,4,3378,2023-08-31,Card,13512
T01000,C1645,Other,50,Delhi,Furniture,3,1639,2023-12-31,Card,4917
T01001,C6061,Female,24,Ahmedabad,Fashion,2,662,2023-06-21,Card,1324
T01002,C8222,Male,36,Lucknow,Furniture,2,2376,2023-10-01,Cash,4752
T01003,C1546,Other,68,Bengaluru,Books,2,3565,2023-07-06,UPI,7130
T01004,C6977,Female,61,Delhi,Fashion,4,1445,2023-02-27,Wallet,5780
T01005,C3153,Female,37,Ahmedabad,Electronics,2,2616,2023-04-02,Wallet,5232
T01006,C2476,Male,56,Delhi,Groceries,5,4828,2023-08-06,Wallet,24140
T01007,C5835,Other,23,Ahmedabad,Groceries,2,936,2023-09-30,UPI,1872
T01008,C6352,Other,36,Chennai,Fashion,3,1306,2023-07-16,Wallet,3918
T01009,C7807,Female,66,Ahmedabad,Sports,3,3876,2023-12-12,Wallet,11628
T01010,C3877,Other,46,Ahmedabad,Furniture,5,977,2023-02-10,Wallet,4885
T01011,C4289,Female,42,Hyderabad,Fashion,4,1002,2023-03-18,Wallet,4008
T01012,C3165,Female,43,Hyderabad,Groceries,2,2070,2023-01-04,Card,4140
T01013,C9837,Female,70,Bengaluru,Sports,3,235,2023-06-22,Card,705
T01014,C6994,Male,60,Lucknow,Beauty,4,3875,2023-12-29,Wallet,15500
T01015,C9697,Other,19,Chennai,Beauty,1,1632,2023-10-30,Wallet,1632
T01016,C9221,Male,48,Kolkata,Furniture,3,2285,2023-05-13,Cash,6855
T01017,C5465,Female,28,Pune,Electronics,4,334,2023-04-12,Card,1336
T01018,C3695,Other,52,Bengaluru,Electronics,4,4001,2023-09-21,UPI,16004
T01019,C5210,Other,32,Kolkata,Furniture,2,4449,2023-11-11,Wallet,8898
T01020,C8894,Female,26,Kolkata,Fashion,4,3808,2023-08-21,Card,15232
T01021,C5835,Other,65,Ahmedabad,Books,4,2983,2023-08-11,Wallet,11932
T01022,C6549,Female,43,Ahmedabad,Groceries,4,2275,2023-01-25,UPI,9100
T01023,C2886,Female,68,Mumbai,Beauty,5,1069,2023-08-26,Cash,5345
T01024,C8673,Female,69,Delhi,Furniture,5,4608,2023-05-25,Wallet,23040
T01025,C2233,Female,52,Ahmedabad,Beauty,4,788,2023-01-21,Card,3152
T01026,C3306,Other,36,Delhi,Fashion,2,3003,2023-03-04,Card,6006
T01027,C4696,Male,58,Kolkata,Beauty,4,3634,2023-09-08,Card,14536
T01028,C7511,Other,27,Ahmedabad,Furniture,1,1837,2023-08-24,Card,1837
T01029,C6992,Male,37,Ahmedabad,Beauty,4,1333,2023-07-07,Cash,5332
T01030,C2479,Other,61,Bengaluru,Furniture,4,3351,2023-01-26,Cash,13404
T01031,C7464,Female,68,Chennai,Beauty,1,4213,2023-11-03,Wallet,4213
T01032,C1228,Other,64,Kolkata,Sports,3,3629,2023-12-18,Wallet,10887
T01033,C5332,Other,59,Lucknow,Groceries,5,4260,2023-07-09,Card,21300
T01034,C9791,Other,41,Lucknow,Electronics,5,2833,2023-05-10,UPI,14165
T01035,C3024,Female,18,Bengaluru,Electronics,2,535,2023-08-06,UPI,1070
T01036,C8451,Male,53,Jaipur,Sports,5,3715,2023-06-22,Card,18575
T01037,C7038,Other,53,Delhi,Electronics,2,2333,2023-12-12,Cash,4666
T01038,C5295,Female,27,Pune,Electronics,3,3129,2023-06-01,Wallet,9387
T01039,C7242,Male,25,Delhi,Groceries,4,901,2023-01-13,Wallet,3604
T01040,C7086,Female,20,Kolkata,Fashion,4,502,2023-10-05,Card,2008
T01041,C2775,Male,18,Jaipur,Furniture,3,3233,2023-05-17,UPI,9699
T01042,C4830,Female,54,Delhi,Groceries,4,3561,2023-04-02,UPI,14244
T01043,C8724,Female,56,Chennai,Sports,3,1688,2023-05-31,Card,5064
T01044,C1410,Female,43,Jaipur,Beauty,4,2508,2023-07-02,Card,10032
T01045,C6374,Female,52,Ahmedabad,Books,5,1651,2023-08-02,Wallet,8255
T01046,C4626,Female,53,Pune,Sports,5,3398,2023-01-09,Wallet,16990
T01047,C2035,Other,23,Lucknow,Beauty,4,1547,2023-08-17,Wallet,6188
T01048,C8606,Other,37,Pune,Beauty,1,4966,2023-06-16,Wallet,4966
T01049,C5951,Male,31,Hyderabad,Books,3,2360,2023-06-02,Card,7080
T01050,C7689,Other,65,Lucknow,Electronics,2,4438,2023-11-22,Wallet,8876
T01051,C2911,Female,65,Hyderabad,Electronics,4,4143,2023-01-19,Cash,16572
T01052,C3290,Female,64,Jaipur,Groceries,2,4348,2023-11-02,UPI,8696
T01053,C1742,Other,40,Bengaluru,Sports,2,3651,2023-02-27,Cash,7302
T01054,C1609,Male,31,Ahmedabad,Sports,2,994,2023-07-02,Cash,1988
T01055,C5986,Male,44,Pune,Furniture,1,508,2023-01-19,UPI,508
T01056,C9071,Male,59,Delhi,Groceries,1,2139,2023-09-30,Wallet,2139
T01057,C2902,Other,50,Kolkata,Furniture,5,1009,2023-07-22,UPI,5045
T01058,C2592,Female,27,Hyderabad,Beauty,3,1898,2023-05-08,Card,5694
T01059,C4846,Male,28,Lucknow,Groceries,4,1043,2023-03-31,Card,4172
T01060,C9807,Male,29,Pune,Fashion,4,535,2023-02-13,Wallet,2140
T01061,C3222,Male,32,Pune,Sports,4,392,2023-10-01,Card,1568
T01062,C7367,Female,57,Lucknow,Electronics,4,4812,2023-02-18,Wallet,19248
T01063,C8432,Female,34,Kolkata,Sports,3,2280,2023-03-06,Wallet,6840
T01064,C7078,Male,30,Jaipur,Fashion,4,2055,2023-03-16,Cash,8220
T01065,C9850,Female,25,Hyderabad,Groceries,4,639,2023-11-21,UPI,2556
T01066,C7866,Male,29,Bengaluru,Fashion,3,4459,2023-09-10,Card,13377
T01067,C3531,Other,60,Delhi,Sports,5,927,2023-08-09,UPI,4635
T01068,C7797,Male,69,Lucknow,Furniture,1,2356,2023-05-21,UPI,2356
T01069,C2622,Other,54,Ahmedabad,Groceries,4,1955,2023-06-26,Wallet,7820
T01070,C9017,Female,21,Delhi,Furniture,1,3414,2023-08-23,Cash,3414
T01071,C7686,Male,66,Lucknow,Fashion,1,3310,2023-12-19,Card,3310
T01072,C5583,Female,53,Lucknow,Electronics,4,3318,2023-11-13,UPI,13272
T01073,C1536,Male,47,Ahmedabad,Groceries,5,929,2023-05-05,UPI,4645
T01074,C7070,Other,59,Kolkata,Beauty,2,1901,2023-09-26,UPI,3802
T01075,C4559,Female,53,Jaipur,Sports,2,2297,2023-10-19,Card,4594
T01076,C8264,Female,22,Delhi,Furniture,4,4156,2023-08-23,UPI,16624
T01077,C8285,Male,36,Ahmedabad,Fashion,3,1785,2023-01-21,Wallet,5355
T01078,C4868,Female,60,Bengaluru,Groceries,3,1501,2023-02-09,Cash,4503
T01079,C6942,Other,22,Chennai,Electronics,5,1767,2023-06-17,Cash,8835
T01080,C2627,Other,34,Pune,Groceries,4,2947,2023-07-10,Wallet,11788
T01081,C7018,Male,24,Delhi,Electronics,3,2459,2023-01-20,UPI,7377
T01082,C9920,Male,30,Lucknow,Fashion,1,4984,2023-03-17,Wallet,4984
T01083,C6876,Female,64,Delhi,Furniture,4,2459,2023-11-08,Card,9836
T01084,C1992,Other,55,Lucknow,Books,4,125,2023-11-23,Card,500
T01085,C7523,Female,49,Pune,Books,2,872,2023-02-21,UPI,1744
T01086,C5520,Other,39,Kolkata,Groceries,2,1616,2023-07-15,Card,3232
T01087,C4109,Other,40,Ahmedabad,Beauty,4,4222,2023-09-20,UPI,16888
T01088,C3001,Male,26,Mumbai,Groceries,1,4005,2023-02-10,Wallet,4005
T01089,C8450,Female,60,Delhi,Furniture,3,2601,2023-06-22,UPI,7803
T01090,C2501,Other,59,Hyderabad,Groceries,1,2054,2023-11-23,UPI,2054
T01091,C4475,Male,33,Bengaluru,Groceries,2,1494,2023-06-04,UPI,2988
T01092,C1349,Other,24,Lucknow,Sports,3,2681,2023-08-05,Card,8043
T01093,C1828,Male,36,Mumbai,Books,5,668,2023-07-25,Card,3340
T01094,C6464,Male,57,Bengaluru,Books,4,1465,2023-01-12,UPI,5860
T01095,C4990,Male,22,Bengaluru,Groceries,2,1634,2023-04-05,Card,3268
T01096,C3063,Female,30,Ahmedabad,Sports,3,2821,2023-05-12,Card,8463
T01097,C4362,Male,38,Jaipur,Groceries,2,3829,2023-12-01,Card,7658
T01098,C2124,Male,49,Chennai,Furniture,5,1261,2023-02-10,Wallet,6305
T01099,C4394,Other,46,Pune,Fashion,5,204,2023-08-10,Wallet,1020
T01100,C4538,Male,39,Lucknow,Groceries,2,3987,2023-03-01,Cash,7974
T01101,C4817,Other,57,Lucknow,Beauty,1,3605,2023-04-09,UPI,3605
T01102,C6383,Other,60,Ahmedabad,Furniture,1,2836,2023-10-20,Cash,2836
T01103,C3417,Female,37,Hyderabad,Books,1,270,2023-05-14,Wallet,270
T01104,C1046,Male,62,Hyderabad,Fashion,4,1554,2023-06-05,Card,6216
T01105,C5542,Male,55,Kolkata,Sports,4,2261,2023-11-12,UPI,9044
T01106,C3370,Other,27,Chennai,Books,5,730,2023-09-21,Cash,3650
T01107,C3129,Female,54,Lucknow,Beauty,1,1498,2023-10-04,Wallet,1498
T01108,C9850,Male,54,Chennai,Beauty,5,179,2023-05-05,Wallet,895
T01109,C5106,Female,41,Pune,Books,2,4966,2023-12-22,UPI,9932
T01110,C3858,Other,69,Kolkata,Furniture,4,2984,2023-01-26,Cash,11936
T01111,C2801,Male,38,Delhi,Electronics,2,3981,2023-07-11,Wallet,7962
T01112,C1422,Female,45,Lucknow,Fashion,4,4877,2023-10-21,Wallet,19508
T01113,C3159,Male,28,Mumbai,Fashion,3,108,2023-08-31,Card,324
T01114,C1243,Male,18,Lucknow,Electronics,3,4100,2023-04-21,UPI,12300
T01115,C6869,Female,38,Jaipur,Fashion,5,2127,2023-08-12,Card,10635
T01116,C4898,Male,33,Pune,Fashion,5,3971,2023-05-21,UPI,19855
T01117,C6304,Other,68,Bengaluru,Electronics,4,996,2023-12-19,Cash,3984
T01118,C1258,Male,32,Chennai,Furniture,5,470,2023-04-06,Wallet,2350
T01119,C3854,Male,63,Mumbai,Groceries,3,242,2023-05-22,Card,726
T01120,C5347,Female,65,Kolkata,Fashion,4,4747,2023-09-14,Card,18988
T01121,C1858,Female,59,Jaipur,Beauty,1,2481,2023-12-10,Cash,2481
T01122,C3076,Female,45,Mumbai,Furniture,1,1970,2023-01-24,UPI,1970
T01123,C7897,Male,35,Mumbai,Furniture,5,4403,2023-11-06,UPI,22015
T01124,C9619,Female,41,Jaipur,Electronics,3,4221,2023-07-24,Wallet,12663
T01125,C2862,Male,26,Kolkata,Furniture,2,1470,2023-04-03,Card,2940
T01126,C2041,Other,61,Delhi,Electronics,3,1300,2023-12-14,UPI,3900
T01127,C8802,Other,64,Chennai,Furniture,2,869,2023-05-26,UPI,1738
T01128,C8344,Male,39,Mumbai,Groceries,4,919,2023-05-20,Wallet,3676
T01129,C6931,Male,48,Hyderabad,Beauty,3,2595,2023-01-03,UPI,7785
T01130,C9408,Other,47,Pune,Sports,1,2849,2023-07-28,Card,2849
T01131,C2786,Other,46,Lucknow,Furniture,2,3807,2023-04-17,Card,7614
T01132,C8405,Male,40,Pune,Furniture,4,4119,2023-01-10,Cash,16476
T01133,C9254,Other,67,Kolkata,Furniture,1,2973,2023-08-01,UPI,2973
T01134,C4629,Other,37,Pune,Electronics,1,4570,2023-12-03,Cash,4570
T01135,C1710,Male,49,Pune,Books,1,2208,2023-03-08,Card,2208
T01136,C9543,Female,53,Pune,Beauty,4,4085,2023-05-21,UPI,16340
T01137,C5941,Female,24,Pune,Books,5,2176,2023-05-17,Card,10880
T01138,C8504,Other,29,Jaipur,Fashion,4,3084,2023-08-25,Wallet,12336
T01139,C1510,Male,59,Hyderabad,Electronics,3,3858,2023-11-03,Wallet,11574
T01140,C1996,Other,56,Bengaluru,Groceries,4,211,2023-11-22,Cash,844
T01141,C8847,Other,23,Ahmedabad,Electronics,2,2988,2023-06-12,UPI,5976
T01142,C7580,Male,35,Bengaluru,Fashion,2,2566,2023-02-19,UPI,5132
T01143,C7984,Female,70,Hyderabad,Books,3,2833,2023-04-24,Card,8499
T01144,C2768,Other,26,Jaipur,Groceries,2,4342,2023-04-26,Card,8684
T01145,C9032,Other,52,Pune,Fashion,2,4980,2023-01-10,UPI,9960
T01146,C8267,Female,30,Kolkata,Books,2,4067,2023-12-30,Cash,8134
T01147,C2204,Male,34,Pune,Fashion,4,1023,2023-06-16,Cash,4092
T01148,C2323,Male,64,Bengaluru,Beauty,2,2311,2023-04-24,Wallet,4622
T01149,C6277,Male,58,Chennai,Sports,5,4354,2023-02-02,Cash,21770
T01150,C3430,Male,22,Bengaluru,Books,1,269,2023-11-10,UPI,269
T01151,C2076,Male,64,Bengaluru,Groceries,4,1311,2023-05-28,Wallet,5244
T01152,C3067,Other,22,Mumbai,Sports,5,3461,2023-12-31,Card,17305
T01153,C5505,Other,19,Delhi,Beauty,2,1904,2023-11-08,Wallet,3808
T01154,C9984,Female,50,Mumbai,Sports,2,1260,2023-08-24,Wallet,2520
T01155,C6327,Female,58,Bengaluru,Fashion,2,3026,2023-10-29,Card,6052
T01156,C7240,Female,19,Ahmedabad,Sports,1,4178,2023-08-04,Wallet,4178
T01157,C9692,Female,70,Pune,Electronics,2,353,2023-11-22,UPI,706
T01158,C5831,Male,55,Bengaluru,Sports,2,2101,2023-11-01,Cash,4202
T01159,C8433,Male,55,Delhi,Books,3,4831,2023-06-18,UPI,14493
T01160,C9282,Female,43,Bengaluru,Sports,4,3628,2023-10-05,Wallet,14512
T01161,C8048,Other,67,Pune,Fashion,4,3044,2023-07-19,UPI,12176
T01162,C2624,Male,55,Ahmedabad,Furniture,5,1790,2023-09-01,Card,8950
T01163,C2874,Male,31,Lucknow,Electronics,1,831,2023-10-13,Wallet,831
T01164,C4522,Other,20,Pune,Fashion,2,1687,2023-01-07,UPI,3374
T01165,C8046,Other,53,Lucknow,Books,1,3194,2023-06-25,Card,3194
T01166,C8398,Other,34,Bengaluru,Furniture,3,984,2023-06-24,Card,2952
T01167,C4743,Other,52,Ahmedabad,Beauty,1,2343,2023-06-13,UPI,2343
T01168,C7779,Other,52,Jaipur,Electronics,4,4563,2023-06-27,Cash,18252
T01169,C6553,Female,48,Pune,Groceries,1,3780,2023-08-16,Cash,3780
T01170,C8430,Other,59,Jaipur,Electronics,3,4416,2023-03-19,Cash,13248
T01171,C7532,Male,67,Ahmedabad,Groceries,1,1533,2023-08-25,UPI,1533
T01172,C7815,Other,27,Pune,Beauty,3,2273,2023-09-13,Wallet,6819
T01173,C2557,Female,41,Kolkata,Beauty,1,2957,2023-04-18,UPI,2957
T01174,C6120,Male,43,Hyderabad,Electronics,5,2813,2023-09-30,Card,14065
T01175,C7992,Other,32,Bengaluru,Furniture,2,3303,2023-12-24,UPI,6606
T01176,C6120,Other,67,Pune,Groceries,4,4926,2023-03-29,Wallet,19704
T01177,C5176,Other,55,Lucknow,Sports,4,3518,2023-12-11,Cash,14072
T01178,C7132,Male,64,Mumbai,Electronics,1,2363,2023-07-19,Wallet,2363
T01179,C3500,Other,36,Lucknow,Books,1,2633,2023-05-11,UPI,2633
T01180,C8770,Female,26,Ahmedabad,Groceries,1,1661,2023-07-26,Wallet,1661
T01181,C2099,Female,47,Hyderabad,Fashion,3,436,2023-01-17,Card,1308
T01182,C2494,Other,50,Jaipur,Electronics,1,4847,2023-12-05,UPI,4847
T01183,C2398,Male,50,Chennai,Electronics,5,4360,2023-10-20,Cash,21800
T01184,C2527,Male,23,Pune,Furniture,1,2912,2023-02-10,UPI,2912
T01185,C8075,Female,43,Jaipur,Books,1,1107,2023-11-20,UPI,1107
T01186,C2582,Female,41,Lucknow,Beauty,2,3650,2023-09-07,Cash,7300
T01187,C7105,Male,50,Kolkata,Beauty,5,3827,2023-10-15,Cash,19135
T01188,C3131,Male,18,Mumbai,Furniture,1,4742,2023-06-26,Card,4742
T01189,C1982,Female,60,Mumbai,Furniture,4,2942,2023-02-12,Wallet,11768
T01190,C6400,Other,33,Lucknow,Beauty,5,2462,2023-04-17,Cash,12310
T01191,C3002,Other,69,Ahmedabad,Groceries,5,1002,2023-09-29,Cash,5010
T01192,C7730,Male,57,Kolkata,Sports,3,168,2023-07-09,Card,504
T01193,C6793,Other,61,Delhi,Beauty,4,4187,2023-06-05,Card,16748
T01194,C7929,Male,28,Lucknow,Electronics,4,1305,2023-05-30,Cash,5220
T01195,C1842,Female,66,Ahmedabad,Groceries,3,3920,2023-06-11,Card,11760
T01196,C5712,Female,50,Delhi,Electronics,5,1330,2023-08-20,Card,6650
T01197,C6119,Male,26,Bengaluru,Beauty,4,4385,2023-12-12,Cash,17540
T01198,C6761,Female,46,Jaipur,Sports,3,2473,2023-08-28,UPI,7419
T01199,C2697,Other,28,Chennai,Furniture,3,4672,2023-01-16,UPI,14016
T01200,C9313,Female,29,Ahmedabad,Groceries,3,1432,2023-03-21,UPI,4296
T01201,C4485,Female,54,Jaipur,Beauty,3,2587,2023-11-16,Cash,7761
T01202,C3535,Other,54,Delhi,Beauty,2,4088,2023-10-27,Wallet,8176
T01203,C8900,Other,60,Jaipur,Books,3,2461,2023-03-27,UPI,7383
T01204,C4674,Male,27,Lucknow,Sports,4,629,2023-11-16,Cash,2516
T01205,C2773,Female,65,Delhi,Fashion,4,2514,2023-06-30,Wallet,10056
T01206,C6736,Male,64,Hyderabad,Fashion,5,227,2023-10-17,Wallet,1135
T01207,C7022,Male,48,Ahmedabad,Books,1,3818,2023-08-09,Cash,3818
T01208,C2882,Other,40,Delhi,Electronics,3,435,2023-08-01,Wallet,1305
T01209,C5564,Male,20,Jaipur,Books,3,1880,2023-01-12,Wallet,5640
T01210,C4705,Male,32,Lucknow,Beauty,1,2418,2023-05-26,Card,2418
T01211,C8030,Female,66,Chennai,Groceries,1,4958,2023-10-12,Cash,4958
T01212,C1430,Male,49,Lucknow,Groceries,4,1111,2023-09-09,Card,4444
T01213,C5381,Male,32,Mumbai,Books,4,535,2023-05-01,Wallet,2140
T01214,C1474,Male,22,Kolkata,Electronics,2,4100,2023-07-12,Card,8200
T01215,C3955,Female,34,Jaipur,Beauty,1,2605,2023-10-03,Cash,2605
T01216,C5477,Other,41,Mumbai,Electronics,5,141,2023-03-09,UPI,705
T01217,C6062,Female,32,Ahmedabad,Sports,1,3625,2023-07-13,Card,3625
T01218,C6567,Other,20,Ahmedabad,Sports,5,2985,2023-11-07,Card,14925
T01219,C6751,Other,60,Jaipur,Furniture,3,105,2023-03-05,Cash,315
T01220,C1100,Other,31,Ahmedabad,Electronics,2,508,2023-02-19,Cash,1016
T01221,C3972,Female,51,Lucknow,Furniture,3,2159,2023-07-22,Cash,6477
T01222,C3347,Female,68,Kolkata,Groceries,4,1228,2023-04-22,Card,4912
T01223,C7566,Other,41,Pune,Fashion,5,2968,2023-04-19,Wallet,14840
T01224,C2140,Female,42,Kolkata,Fashion,4,2420,2023-02-26,Cash,9680
T01225,C3324,Male,48,Chennai,Books,5,4212,2023-10-20,Cash,21060
T01226,C1502,Other,47,Chennai,Books,4,4693,2023-05-29,Card,18772
T01227,C2503,Other,20,Bengaluru,Furniture,2,1370,2023-04-02,Card,2740
T01228,C9691,Other,20,Mumbai,Electronics,1,804,2023-03-23,Card,804
T01229,C4524,Other,59,Lucknow,Electronics,3,2317,2023-07-25,Card,6951
T01230,C7163,Male,38,Chennai,Books,1,1268,2023-10-09,UPI,1268
T01231,C7878,Female,24,Lucknow,Fashion,3,1711,2023-07-29,UPI,5133
T01232,C8432,Male,63,Chennai,Fashion,1,3639,2023-06-30,Wallet,3639
T01233,C6585,Female,51,Mumbai,Furniture,3,4894,2023-04-22,Wallet,14682
T01234,C3578,Male,58,Ahmedabad,Books,4,761,2023-08-03,Cash,3044
T01235,C7062,Other,35,Lucknow,Furniture,2,2482,2023-11-03,UPI,4964
T01236,C6105,Male,65,Bengaluru,Groceries,5,1892,2023-05-23,Wallet,9460
T01237,C6314,Male,34,Lucknow,Beauty,4,363,2023-06-13,Cash,1452
T01238,C2391,Other,55,Mumbai,Books,4,3976,2023-07-05,Wallet,15904
T01239,C1861,Female,52,Chennai,Beauty,5,3005,2023-11-19,Cash,15025
T01240,C3549,Female,54,Lucknow,Fashion,1,2137,2023-02-24,Cash,2137
T01241,C3579,Other,29,Mumbai,Electronics,3,3264,2023-12-07,Card,9792
T01242,C1815,Other,42,Chennai,Groceries,4,3561,2023-12-18,Cash,14244
T01243,C2336,Other,59,Ahmedabad,Furniture,4,3369,2023-11-21,Card,13476
T01244,C5458,Other,42,Delhi,Books,1,903,2023-11-22,Card,903
T01245,C8259,Other,41,Bengaluru,Furniture,4,2240,2023-06-12,Wallet,8960
T01246,C7947,Male,55,Jaipur,Beauty,3,2574,2023-09-15,Cash,7722
T01247,C8957,Female,59,Delhi,Books,5,4990,2023-10-02,UPI,24950
T01248,C8242,Other,22,Chennai,Groceries,2,2645,2023-09-30,Cash,5290
T01249,C7785,Female,51,Chennai,Beauty,2,1519,2023-07-20,UPI,3038
T01250,C5475,Other,34,Bengaluru,Sports,5,4719,2023-04-26,Card,23595
T01251,C4531,Male,42,Lucknow,Fashion,5,3670,2023-07-26,Wallet,18350
T01252,C9394,Male,32,Chennai,Groceries,5,2741,2023-09-11,Card,13705
T01253,C2864,Male,51,Chennai,Beauty,1,4836,2023-08-26,Card,4836
T01254,C6655,Male,43,Chennai,Electronics,2,1240,2023-05-27,Cash,2480
T01255,C8043,Female,40,Mumbai,Books,4,1734,2023-08-19,UPI,6936
T01256,C2816,Male,70,Delhi,Groceries,1,2148,2023-03-22,UPI,2148
T01257,C5640,Female,40,Lucknow,Sports,3,1211,2023-04-01,UPI,3633
T01258,C8972,Other,49,Bengaluru,Fashion,5,3510,2023-07-24,Wallet,17550
T01259,C9633,Other,68,Lucknow,Furniture,4,4640,2023-05-28,Card,18560
T01260,C6053,Male,48,Bengaluru,Furniture,2,1734,2023-01-02,Card,3468
T01261,C1744,Female,56,Ahmedabad,Furniture,4,2566,2023-09-30,UPI,10264
T01262,C4612,Other,18,Kolkata,Furniture,1,2598,2023-06-21,UPI,2598
T01263,C7475,Other,50,Bengaluru,Groceries,4,801,2023-08-26,Card,3204
T01264,C1897,Other,26,Chennai,Sports,5,2535,2023-12-02,UPI,12675
T01265,C1125,Other,46,Hyderabad,Sports,2,4742,2023-03-30,UPI,9484
T01266,C4349,Male,28,Ahmedabad,Furniture,2,3877,2023-12-16,Wallet,7754
T01267,C5938,Male,32,Bengaluru,Electronics,2,4571,2023-02-20,Cash,9142
T01268,C4460,Male,22,Jaipur,Books,2,1602,2023-07-16,UPI,3204
T01269,C3248,Other,50,Mumbai,Furniture,1,3179,2023-10-25,Wallet,3179
T01270,C5186,Male,59,Kolkata,Books,1,3679,2023-12-01,Cash,3679
T01271,C5742,Other,35,Delhi,Groceries,4,886,2023-08-03,Wallet,3544
T01272,C6375,Male,31,Bengaluru,Sports,1,1235,2023-08-03,Wallet,1235
T01273,C2965,Male,27,Lucknow,Fashion,2,4413,2023-07-30,Card,8826
T01274,C1126,Female,29,Bengaluru,Furniture,3,3720,2023-04-07,Card,11160
T01275,C9149,Female,28,Ahmedabad,Beauty,4,2666,2023-11-22,Cash,10664
T01276,C8055,Other,41,Pune,Furniture,3,4227,2023-01-15,Cash,12681
T01277,C3878,Other,56,Pune,Electronics,2,3029,2023-11-13,Wallet,6058
T01278,C3116,Other,63,Hyderabad,Electronics,3,3936,2023-04-25,Cash,11808
T01279,C7229,Female,70,Ahmedabad,Sports,4,3001,2023-03-12,Card,12004
T01280,C9725,Male,25,Bengaluru,Groceries,1,3603,2023-11-09,Card,3603
T01281,C4770,Female,60,Hyderabad,Furniture,2,3921,2023-11-14,UPI,7842
T01282,C9196,Male,32,Lucknow,Beauty,5,3544,2023-09-15,Card,17720
T01283,C6802,Other,44,Kolkata,Fashion,4,3460,2023-02-11,UPI,13840
T01284,C2180,Female,69,Mumbai,Beauty,1,3878,2023-11-03,UPI,3878
T01285,C7505,Other,39,Chennai,Beauty,3,326,2023-10-20,Wallet,978
T01286,C1693,Male,64,Delhi,Beauty,2,4678,2023-07-29,Cash,9356
T01287,C8147,Male,25,Mumbai,Fashion,5,316,2023-01-12,Card,1580
T01288,C1307,Female,48,Bengaluru,Furniture,5,3548,2023-06-16,UPI,17740
T01289,C8532,Female,61,Ahmedabad,Sports,1,824,2023-11-09,Card,824
T01290,C2275,Female,48,Pune,Beauty,3,1251,2023-05-08,Cash,3753
T01291,C6129,Other,48,Ahmedabad,Beauty,4,2577,2023-03-27,UPI,10308
T01292,C8033,Male,31,Chennai,Sports,4,2087,2023-10-19,Cash,8348
T01293,C7626,Female,55,Ahmedabad,Electronics,5,4854,2023-11-17,Card,24270
T01294,C7843,Other,28,Jaipur,Groceries,4,4295,2023-08-30,Card,17180
T01295,C5743,Other,59,Hyderabad,Furniture,2,3156,2023-12-17,UPI,6312
T01296,C2887,Other,44,Pune,Furniture,2,1142,2023-02-16,Card,2284
T01297,C7636,Male,19,Pune,Electronics,3,4550,2023-07-09,Wallet,13650
T01298,C1341,Female,33,Ahmedabad,Books,1,4733,2023-01-12,Wallet,4733
T01299,C6321,Female,20,Chennai,Furniture,3,2503,2023-11-04,UPI,7509
T01300,C3815,Other,26,Bengaluru,Groceries,1,538,2023-12-01,Wallet,538
T01301,C8538,Female,54,Jaipur,Fashion,1,3316,2023-07-19,Wallet,3316
T01302,C6928,Male,55,Pune,Fashion,1,1131,2023-10-10,Card,1131
T01303,C2443,Female,28,Mumbai,Beauty,3,3400,2023-09-19,Wallet,10200
T01304,C8155,Other,26,Chennai,Groceries,5,148,2023-04-09,Wallet,740
T01305,C2734,Male,58,Ahmedabad,Books,2,3891,2023-03-24,UPI,7782
T01306,C4986,Female,50,Pune,Fashion,1,4343,2023-08-23,Card,4343
T01307,C8138,Male,20,Kolkata,Sports,5,3870,2023-07-08,Cash,19350
T01308,C7560,Female,54,Jaipur,Furniture,3,545,2023-05-03,Cash,1635
T01309,C9584,Male,27,Mumbai,Groceries,2,793,2023-03-31,Cash,1586
T01310,C2288,Other,21,Delhi,Sports,3,548,2023-08-30,Cash,1644
T01311,C7484,Other,28,Jaipur,Electronics,4,2313,2023-12-31,Cash,9252
T01312,C6083,Other,34,Kolkata,Sports,5,976,2023-04-13,Cash,4880
T01313,C6562,Male,29,Pune,Electronics,1,2831,2023-06-15,UPI,2831
T01314,C4630,Male,51,Lucknow,Electronics,3,4968,2023-03-09,Cash,14904
